CreditScore,Age,EstimatedSalary,Balance,NumOfProducts,Tenure,Exited,Geography_Germany,Geography_Spain,Gender_Male,HasCrCard_Yes,IsActiveMember_Yes,Bal_v_Sal
542,29,196651.72,0.0,2,7,0,False,False,False,True,True,0.0
470,35,5962.3,96473.59,1,1,0,False,False,True,False,False,16.18
805,37,21928.81,0.0,2,5,0,False,True,True,False,False,0.0
548,49,127022.87,108437.89,1,9,1,True,False,True,False,False,0.85
672,37,162763.01,153195.59,1,5,0,False,False,True,True,True,0.94
773,45,113950.51,96877.21,1,8,0,False,False,True,True,True,0.85
614,44,104930.46,0.0,2,6,0,False,False,True,True,True,0.0
537,38,52337.97,0.0,1,10,1,False,False,False,False,False,0.0
704,40,179964.55,95452.89,1,6,0,False,False,False,True,True,0.53
586,41,83753.64,63873.56,1,3,0,False,True,True,False,False,0.76
677,24,182913.95,148298.59,2,0,0,False,False,False,False,False,0.81
558,31,166720.28,0.0,2,7,0,False,True,False,False,False,0.0
634,37,192721.98,143258.85,2,7,0,True,False,False,False,False,0.74
655,37,180241.44,121342.24,1,9,0,True,False,True,True,True,0.67
619,28,48475.12,99152.73,2,6,0,True,False,False,False,False,2.05
662,41,126551.48,0.0,2,4,0,False,False,False,False,False,0.0
705,33,64872.55,68423.89,1,7,0,False,True,True,True,True,1.05
527,35,98031.53,0.0,1,8,1,False,True,False,False,False,0.0
630,25,93524.22,79656.81,1,7,0,True,False,False,False,False,0.85
850,35,56991.66,0.0,2,2,0,False,False,True,True,True,0.0
668,53,183980.56,110240.04,1,10,1,False,False,False,False,False,0.6
573,32,130234.63,125321.84,2,9,0,False,False,False,True,True,0.96
680,27,32454.26,0.0,1,3,0,False,False,True,False,False,0.0
758,32,75396.43,84378.9,1,2,0,False,False,False,True,True,1.12
597,45,167756.45,0.0,2,7,0,False,False,True,False,False,0.0
580,35,24799.47,136281.41,2,10,0,True,False,True,True,True,5.5
622,59,60429.43,119380.37,1,5,0,False,False,True,True,True,1.98
638,62,74241.09,108716.59,2,4,0,True,False,True,True,True,1.46
640,20,78310.82,0.0,2,4,0,False,False,False,True,True,0.0
644,28,119419.37,0.0,2,0,0,False,True,True,False,False,0.0
753,31,91305.77,106596.29,1,6,0,False,False,False,False,False,1.17
629,37,25136.95,99546.25,3,10,1,False,False,False,True,True,3.96
775,30,193880.6,0.0,1,5,1,False,False,False,False,False,0.0
701,41,47856.78,0.0,1,2,0,False,False,False,False,False,0.0
708,19,4491.77,112615.86,1,7,0,False,True,True,True,True,25.07
521,22,101311.95,0.0,1,10,0,False,True,False,True,True,0.0
636,24,38830.72,0.0,2,9,0,False,False,False,True,True,0.0
529,31,26817.23,0.0,2,5,0,False,False,False,False,False,0.0
757,28,199727.72,75381.15,1,3,0,False,False,True,True,True,0.38
767,24,67445.85,0.0,2,5,0,False,True,False,True,True,0.0
525,33,161002.29,0.0,2,5,0,False,True,True,False,False,0.0
759,38,20778.39,0.0,2,1,0,False,True,True,False,False,0.0
520,45,41042.4,123086.39,1,1,1,True,False,False,True,True,3.0
738,26,67484.16,0.0,2,3,0,False,False,False,False,False,0.0
548,37,121763.68,0.0,1,4,0,False,True,True,False,False,0.0
535,48,157358.43,109472.47,1,9,1,False,True,True,False,False,0.7
615,59,110275.17,155766.05,1,4,0,False,True,True,True,True,1.41
850,38,43801.27,101985.81,2,7,0,True,False,True,False,False,2.33
487,34,9085.0,96019.5,1,2,0,False,False,False,False,False,10.57
731,30,143086.09,0.0,2,7,0,False,False,True,True,True,0.0
726,35,100556.98,0.0,2,9,0,False,True,False,True,True,0.0
609,35,140000.29,147900.43,1,2,0,False,False,False,False,False,1.06
714,52,186775.25,100755.66,1,4,0,False,False,True,True,True,0.54
694,35,133570.43,0.0,1,7,1,False,True,False,False,False,0.0
786,33,154990.58,83036.05,1,0,1,False,False,False,True,True,0.54
698,27,27654.44,125427.37,2,6,0,False,True,True,False,False,4.54
601,46,137763.93,98202.76,1,3,0,False,False,False,False,False,0.71
769,41,25723.73,72509.91,1,1,0,False,True,True,False,False,2.82
850,44,186285.52,140393.65,2,3,0,True,False,True,True,True,0.75
646,50,142208.5,142644.64,2,5,1,False,True,False,True,True,1.0
659,44,169862.01,23503.31,1,9,1,False,False,False,True,True,0.14
487,33,41365.85,145729.71,1,8,0,False,True,True,False,False,3.52
740,40,30812.84,122295.17,2,2,0,True,False,False,True,True,3.97
686,39,155023.93,0.0,2,4,0,False,False,True,False,False,0.0
612,36,159416.58,119799.27,2,5,0,False,True,False,False,False,0.75
655,37,76259.23,163708.58,2,8,0,False,True,True,False,False,2.15
617,34,105965.25,61687.33,2,1,0,False,False,True,False,False,0.58
674,27,50743.83,79144.34,1,4,0,False,False,False,True,True,1.56
711,32,147720.27,0.0,2,5,0,False,True,True,True,True,0.0
624,27,167387.36,104848.68,1,7,0,True,False,False,True,True,0.63
597,26,95159.13,0.0,2,5,0,False,True,True,True,True,0.0
682,46,4654.28,0.0,1,4,0,False,True,True,True,True,0.0
775,45,130376.68,0.0,1,8,0,False,False,True,False,False,0.0
727,29,173486.39,146652.01,1,1,0,False,False,False,True,True,0.85
629,31,93881.75,0.0,2,6,0,False,False,True,False,False,0.0
684,46,36376.97,0.0,2,0,0,False,False,True,True,True,0.0
549,37,128499.94,130622.34,2,1,0,True,False,False,True,True,1.02
593,69,105898.69,187013.13,2,2,0,True,False,True,True,True,1.77
536,40,11959.03,0.0,2,9,0,False,True,True,True,True,0.0
707,36,98810.78,0.0,1,6,0,False,False,False,False,False,0.0
592,41,65906.07,0.0,2,0,0,False,True,True,False,False,0.0
703,44,151516.7,98862.54,1,6,0,False,False,True,False,False,0.65
723,45,37214.39,0.0,2,4,0,False,True,False,False,False,0.0
452,52,92033.98,98443.14,2,1,0,True,False,True,False,False,1.07
552,42,195692.3,0.0,2,4,0,False,True,True,False,False,0.0
633,47,6342.84,0.0,1,0,1,False,False,False,True,True,0.0
479,23,95148.28,123575.51,1,9,0,True,False,False,True,True,1.3
768,25,21215.67,0.0,2,6,0,False,False,True,True,True,0.0
742,31,19700.24,105239.1,1,4,0,False,False,True,True,True,5.34
668,56,134396.64,110993.79,1,9,1,True,False,True,False,False,0.83
707,44,135077.01,0.0,2,3,0,False,True,True,True,True,0.0
754,39,133600.89,157691.98,2,7,1,False,True,True,False,False,1.18
544,47,99922.08,105245.21,1,5,1,True,False,True,False,False,1.05
718,32,41399.33,0.0,2,8,0,False,True,True,True,True,0.0
762,31,159344.43,117687.35,1,7,0,False,False,True,True,True,0.74
772,23,18364.19,0.0,2,2,0,False,False,True,False,False,0.0
691,37,98162.44,123067.63,1,7,1,True,False,False,True,True,1.25
502,45,84663.21,0.0,1,0,0,False,False,True,False,False,0.0
563,34,36536.93,0.0,2,6,0,False,False,False,False,False,0.0
676,41,79101.67,101457.14,1,4,0,False,False,False,True,True,1.28
576,52,16644.16,100549.43,2,2,0,False,True,True,True,True,6.04
629,35,158420.14,174588.8,2,4,0,False,True,True,True,True,1.1
625,52,48988.28,121161.57,1,8,0,False,True,True,False,False,2.47
628,45,96862.56,0.0,2,9,0,False,False,True,True,True,0.0
471,36,96366.7,90063.74,2,5,0,True,False,False,True,True,0.93
811,45,146123.19,0.0,2,5,0,False,False,False,True,True,0.0
504,42,135178.91,134936.97,2,3,0,False,False,True,False,False,1.0
687,24,158615.41,110495.27,1,3,0,False,False,False,False,False,0.7
660,37,71433.88,133200.09,1,2,0,True,False,False,False,False,1.86
548,41,55672.09,82596.8,1,4,0,False,False,False,True,True,1.48
609,31,150218.11,103837.75,1,9,0,True,False,True,True,True,0.69
659,42,162734.31,0.0,1,2,1,False,True,False,False,False,0.0
526,52,21228.71,93590.47,1,8,1,False,False,True,True,True,4.41
725,40,62027.9,104149.66,1,8,0,True,False,True,False,False,1.68
519,38,60988.21,114141.64,1,1,1,True,False,True,True,True,1.87
562,31,108675.01,117153.0,1,9,0,True,False,False,True,True,1.08
482,45,72643.95,156353.46,1,7,1,True,False,True,False,False,2.15
535,37,9241.52,175534.78,2,3,0,False,True,True,True,True,18.99
561,27,153080.4,135637.0,1,9,1,False,False,False,False,False,0.89
661,30,72196.57,0.0,2,7,0,False,False,False,False,False,0.0
771,27,199527.34,0.0,2,2,0,False,False,True,True,True,0.0
545,26,156598.23,0.0,2,7,0,False,False,True,True,True,0.0
850,33,74917.64,83415.04,1,2,0,True,False,False,True,True,1.11
601,43,111249.62,141859.12,2,3,0,True,False,True,True,True,1.28
712,38,59115.77,132767.66,2,7,0,True,False,True,True,True,2.25
589,31,148218.86,110635.32,1,10,0,False,False,False,False,False,0.75
600,37,77142.32,177657.35,1,8,0,False,True,True,True,True,2.3
642,41,67484.6,157777.58,1,4,0,True,False,True,False,False,2.34
575,47,63452.18,107915.94,2,9,1,True,False,True,True,True,1.7
570,57,103660.31,86568.75,1,5,0,True,False,False,True,True,0.84
532,52,163191.99,137755.76,1,9,1,True,False,True,False,False,0.84
796,30,62905.29,137262.71,2,2,0,False,False,True,False,False,2.18
833,32,44323.22,0.0,1,6,1,False,True,True,True,True,0.0
642,36,97938.59,0.0,2,6,0,False,True,False,True,True,0.0
655,28,126565.21,0.0,2,10,0,False,False,True,True,True,0.0
736,50,185360.4,116309.01,1,9,1,True,False,True,False,False,0.63
617,34,183229.02,131244.65,2,0,0,False,False,False,False,False,0.72
762,28,106024.02,125155.83,2,3,0,True,False,True,True,True,1.18
703,35,167810.26,140691.08,2,5,0,True,False,True,False,False,0.84
507,41,138536.09,58820.32,2,3,0,False,False,True,True,True,0.42
581,26,184520.0,105099.45,1,3,1,True,False,False,True,True,0.57
593,31,20492.16,0.0,2,9,0,False,False,True,True,True,0.0
648,23,134676.72,168372.52,1,9,0,False,False,True,False,False,1.25
462,34,138478.2,94682.56,2,1,0,True,False,True,False,False,0.68
596,36,125557.95,0.0,2,2,0,False,True,True,True,True,0.0
627,44,82969.61,0.0,2,5,1,False,False,False,False,False,0.0
494,40,158071.69,0.0,2,7,0,False,False,True,True,True,0.0
627,73,43615.67,146329.73,1,0,0,False,False,True,True,True,3.35
850,37,119969.99,0.0,2,2,0,False,True,True,False,False,0.0
632,49,140201.21,167962.7,1,5,0,False,False,False,False,False,1.2
490,33,80792.83,0.0,2,1,0,False,False,True,True,True,0.0
715,40,141359.11,0.0,1,7,0,False,False,True,True,True,0.0
679,48,23344.94,0.0,2,8,0,False,False,True,False,False,0.0
619,44,5075.17,116967.68,1,3,1,False,False,True,False,False,23.05
465,33,95500.98,0.0,2,6,0,False,True,False,True,True,0.0
736,32,79082.62,0.0,1,7,0,False,True,True,True,True,0.0
501,34,199805.63,93244.42,1,7,0,True,False,False,True,True,0.47
535,29,52709.55,0.0,2,5,0,False,False,False,True,True,0.0
759,33,56583.88,0.0,2,2,0,False,False,False,False,False,0.0
819,35,3385.04,0.0,2,1,0,False,False,True,True,True,0.0
533,43,12537.42,80442.06,2,4,0,True,False,True,True,True,6.42
632,35,64722.61,150561.03,2,2,0,True,False,False,False,False,2.33
686,60,75246.21,0.0,3,9,1,False,False,True,True,True,0.0
687,34,198929.84,125474.44,1,9,0,False,False,False,False,False,0.63
667,33,69011.66,127076.68,2,4,0,True,False,False,False,False,1.84
699,25,52404.47,0.0,2,8,0,False,True,False,True,True,0.0
497,37,163641.53,128650.11,2,8,0,False,True,True,True,True,0.79
780,33,154598.56,145580.61,1,6,0,False,True,False,True,True,0.94
652,51,173989.47,0.0,1,3,1,False,False,False,False,False,0.0
477,47,61315.37,144900.58,1,9,1,False,False,True,False,False,2.36
652,37,143393.24,0.0,2,4,0,False,False,False,False,False,0.0
488,31,124210.53,97588.6,1,8,0,False,False,False,False,False,0.79
572,24,151460.84,0.0,2,1,0,False,False,True,True,True,0.0
755,38,20734.81,0.0,2,1,0,False,False,False,False,False,0.0
779,24,43705.56,122200.31,2,10,0,True,False,False,False,False,2.8
693,46,180736.24,151709.33,1,3,0,False,True,False,False,False,0.84
530,22,104170.48,0.0,2,7,0,False,True,False,False,False,0.0
738,33,27867.59,122134.4,2,3,0,False,True,False,True,True,4.38
690,31,55387.28,137260.45,2,2,0,True,False,True,False,False,2.48
611,30,196332.45,88594.14,1,9,0,False,False,False,False,False,0.45
643,34,116046.22,0.0,2,6,0,False,True,True,True,True,0.0
632,41,93874.87,127205.32,4,8,1,True,False,True,False,False,1.36
727,31,76614.04,96997.09,2,10,0,False,True,False,False,False,1.27
508,64,6076.62,0.0,1,2,0,False,False,False,True,True,0.0
550,31,122221.71,142200.19,2,5,0,False,False,True,True,True,1.16
754,39,24156.03,160761.41,1,3,0,True,False,False,True,True,6.66
759,26,135394.62,0.0,2,4,0,False,False,True,False,False,0.0
794,33,91340.02,0.0,2,8,0,False,True,True,False,False,0.0
549,29,146090.38,0.0,2,3,0,False,False,True,False,False,0.0
671,31,172096.08,116234.61,1,0,0,False,False,True,False,False,0.68
756,26,135034.57,155143.52,1,5,1,True,False,False,True,True,1.15
632,21,84008.66,0.0,2,1,0,False,False,False,False,False,0.0
579,38,91763.67,0.0,2,8,0,False,False,True,False,False,0.0
748,34,137001.1,84009.47,1,5,0,False,False,True,True,True,0.61
488,28,106799.49,139246.22,2,7,0,True,False,False,False,False,1.3
710,58,10494.64,170113.0,2,7,0,True,False,True,True,True,16.21
619,41,79866.73,0.0,3,8,1,False,True,False,True,True,0.0
773,64,186172.85,145578.28,1,2,0,False,False,True,True,True,0.78
657,75,91673.6,126273.95,1,7,0,False,True,True,True,True,1.38
579,26,18458.2,162482.76,1,10,0,False,False,False,True,True,8.8
542,29,8342.35,0.0,1,9,0,False,False,True,False,False,0.0
709,32,138578.37,87814.89,1,2,0,False,False,False,False,False,0.63
617,61,38129.22,113858.95,1,3,0,False,True,True,True,True,2.99
568,43,107155.4,87612.64,4,5,1,True,False,True,True,True,0.82
769,73,29792.11,0.0,1,1,0,False,False,False,True,True,0.0
608,26,7063.6,106648.98,1,1,0,True,False,True,True,True,15.1
503,31,21645.06,0.0,2,4,0,False,True,True,True,True,0.0
608,38,137079.86,103653.51,2,8,0,True,False,False,True,True,0.76
731,37,172718.35,116880.53,1,3,1,True,False,True,False,False,0.68
850,40,106691.02,97990.49,2,4,0,True,False,False,False,False,0.92
591,34,72274.84,150635.3,1,4,0,True,False,False,True,True,2.08
579,37,32246.63,0.0,2,4,0,False,True,True,True,True,0.0
570,39,80552.36,129674.89,2,10,0,False,False,True,False,False,1.61
709,37,16733.59,0.0,2,9,0,False,False,False,False,False,0.0
611,53,1235.49,83568.26,1,3,0,False,False,True,False,False,67.64
775,48,50168.41,178144.91,2,4,1,False,True,True,False,False,3.55
699,36,33687.9,147137.74,1,6,0,True,False,True,True,True,4.37
618,37,178705.45,0.0,1,5,1,False,False,True,True,True,0.0
704,36,66810.48,114370.41,1,3,0,False,False,True,True,True,1.71
835,47,45859.55,108289.28,2,5,1,True,False,False,True,True,2.36
714,39,63846.36,149887.49,2,3,0,True,False,True,False,False,2.35
581,43,100236.02,170172.9,1,4,0,False,True,False,True,True,1.7
592,27,19645.65,0.0,2,3,0,False,False,True,True,True,0.0
551,43,178393.68,0.0,2,7,0,False,False,True,False,False,0.0
689,28,78591.15,64808.32,2,2,0,True,False,False,False,False,0.82
604,56,124954.56,62732.65,1,0,0,False,False,False,True,True,0.5
514,41,3756.65,0.0,2,7,0,False,False,False,True,True,0.0
698,29,152723.23,95167.55,1,5,0,False,False,True,True,True,0.62
581,54,187597.98,152508.99,1,2,1,True,False,False,False,False,0.81
573,31,70381.49,134644.19,1,0,0,True,False,True,True,True,1.91
449,33,156792.89,0.0,2,8,0,False,True,False,False,False,0.0
850,31,35534.68,51293.47,1,3,0,True,False,False,False,False,1.44
612,41,151256.22,0.0,3,5,0,False,False,True,False,False,0.0
690,49,51011.29,116622.73,1,8,0,False,True,True,True,True,2.29
599,49,111190.53,0.0,2,2,0,False,True,False,False,False,0.0
498,33,69664.35,198113.86,1,1,0,False,False,True,False,False,2.84
497,29,63233.02,85646.81,1,4,1,False,False,False,False,False,1.35
802,51,40855.79,0.0,1,7,0,False,True,True,True,True,0.0
644,33,95673.05,141234.98,1,9,0,False,False,True,False,False,1.48
714,34,80234.14,0.0,2,10,0,False,False,True,True,True,0.0
690,40,189051.59,77641.99,1,9,1,False,False,False,False,False,0.41
522,30,145490.85,0.0,2,3,0,False,True,True,False,False,0.0
502,40,196278.32,117304.29,1,7,0,True,False,False,False,False,0.6
730,62,162889.1,0.0,2,2,0,False,True,False,True,True,0.0
590,36,174667.58,92340.69,2,6,0,True,False,True,True,True,0.53
458,35,3476.38,146780.52,2,9,0,True,False,True,True,True,42.22
553,41,19344.92,144974.55,1,6,0,False,True,True,True,True,7.49
479,47,95270.83,0.0,1,1,0,False,False,True,False,False,0.0
693,31,107759.31,0.0,2,2,0,False,False,True,True,True,0.0
707,43,118368.2,0.0,2,10,0,False,True,True,False,False,0.0
636,37,52484.01,115137.26,1,1,0,False,True,True,False,False,2.19
807,33,178153.65,101952.97,2,10,0,False,False,True,False,False,0.57
513,45,49915.52,164649.52,3,0,1,False,False,False,False,False,3.3
582,31,33747.03,0.0,2,2,0,False,False,True,True,True,0.0
694,32,59961.81,91956.49,1,0,0,False,False,True,True,True,1.53
777,39,18613.52,0.0,2,8,0,False,False,True,True,True,0.0
598,32,198894.42,123938.6,2,9,0,True,False,True,False,False,0.62
762,46,57014.17,123571.77,3,6,1,True,False,True,True,True,2.17
588,34,131729.52,120777.88,1,3,0,False,False,False,True,True,0.92
663,42,79169.73,90248.79,1,5,0,True,False,True,True,True,1.14
777,36,106472.34,0.0,1,7,0,False,False,True,False,False,0.0
592,71,17013.54,0.0,2,4,0,False,False,True,True,True,0.0
631,48,150661.42,106396.48,1,1,1,True,False,True,True,True,0.71
725,47,86622.56,104887.43,1,1,1,True,False,False,False,False,1.21
850,34,115767.93,72079.71,1,2,0,False,False,True,True,True,0.62
540,37,141998.89,0.0,2,6,0,False,False,True,False,False,0.0
674,36,182787.17,0.0,2,2,0,False,True,True,True,True,0.0
553,38,187915.7,99844.68,1,3,0,False,False,True,False,False,0.53
630,28,133267.78,0.0,2,1,0,False,False,False,True,True,0.0
466,26,137476.09,156815.71,1,3,0,False,False,True,True,True,1.14
613,47,77146.14,146034.74,1,6,0,False,False,True,True,True,1.89
558,27,183271.15,152283.39,1,1,0,False,False,True,False,False,0.83
775,33,26362.4,118897.1,2,1,0,True,False,False,True,True,4.51
698,52,153373.71,96781.39,1,8,0,True,False,True,True,True,0.63
608,33,70705.58,102772.67,2,1,0,True,False,True,False,False,1.45
670,20,119759.24,0.0,2,4,0,False,True,False,False,False,0.0
591,39,42392.24,0.0,2,8,0,False,True,True,False,False,0.0
633,40,34670.62,150578.0,1,4,1,False,False,True,True,True,4.34
678,46,82106.19,0.0,2,1,0,False,False,False,False,False,0.0
590,47,171774.5,0.0,2,3,0,False,False,True,False,False,0.0
705,48,149772.61,0.0,2,0,0,False,False,False,False,False,0.0
608,42,38866.85,163548.07,1,10,0,False,False,True,False,False,4.21
682,37,35179.18,148580.12,1,8,0,False,False,False,False,False,4.22
596,32,41788.37,96709.07,2,3,0,True,False,True,False,False,2.31
395,34,17376.57,106011.59,1,5,1,True,False,False,True,True,6.1
578,37,199428.19,135650.88,1,1,0,True,False,True,False,False,0.68
547,55,16922.28,111362.76,3,4,1,True,False,True,False,False,6.58
609,37,178291.89,39344.83,1,1,1,False,False,True,True,True,0.22
774,36,152290.28,130809.77,1,9,0,True,False,True,False,False,0.86
712,27,126809.15,133009.51,1,2,0,False,False,False,False,False,1.05
585,28,40385.61,135337.49,2,9,0,True,False,False,True,True,3.35
666,32,34350.54,112536.57,2,10,0,False,False,False,True,True,3.28
708,35,199005.88,122570.69,1,8,0,False,True,False,False,False,0.62
513,44,52629.73,63562.02,2,1,1,False,False,True,True,True,1.21
445,37,180012.39,0.0,2,3,0,False,False,True,True,True,0.0
690,44,35342.33,100368.63,2,9,0,True,False,True,False,False,2.84
850,37,109291.22,0.0,2,6,0,False,False,True,False,False,0.0
537,33,62746.54,136082.0,1,7,0,False,True,False,False,False,2.17
705,48,173273.2,114169.16,1,9,1,True,False,True,False,False,0.66
670,45,54340.24,47884.92,1,5,0,False,False,False,True,True,0.88
652,36,19302.78,0.0,2,1,0,False,True,False,True,True,0.0
696,24,10883.52,0.0,1,9,0,False,True,True,False,False,0.0
747,49,17298.72,202904.64,1,6,1,False,False,True,True,True,11.73
511,46,115779.48,0.0,1,1,1,False,False,False,True,True,0.0
743,43,93228.86,161807.18,2,2,1,False,True,True,True,True,1.74
532,52,148704.77,110791.97,1,3,1,True,False,True,False,False,0.75
642,33,150475.14,0.0,2,9,0,False,True,False,True,True,0.0
554,54,40914.32,108755.0,1,6,1,True,False,False,False,False,2.66
604,34,38587.7,0.0,2,3,0,False,True,False,False,False,0.0
602,72,171260.66,0.0,2,3,0,False,False,False,True,True,0.0
757,55,94187.47,117294.12,4,9,1,False,True,False,False,False,1.25
491,26,145900.89,102251.14,1,4,0,True,False,True,True,True,0.7
850,31,152298.28,0.0,2,4,0,False,False,True,False,False,0.0
521,22,99828.45,0.0,2,5,0,False,False,True,True,True,0.0
726,37,34743.98,132057.92,2,2,0,False,False,True,False,False,3.8
596,33,121189.3,0.0,1,8,1,False,False,True,False,False,0.0
850,35,129660.59,114285.2,1,7,0,True,False,False,True,True,0.88
637,41,145477.36,0.0,2,9,0,False,False,False,False,False,0.0
690,32,151822.66,76087.98,1,2,0,False,True,True,True,True,0.5
689,40,49656.24,160272.27,1,8,0,False,False,True,False,False,3.23
633,63,73856.28,114552.6,1,4,1,False,True,True,False,False,1.55
555,27,116757.0,102000.17,1,8,0,False,False,False,True,True,0.87
563,24,16319.56,0.0,2,7,0,False,True,True,False,False,0.0
494,33,90273.85,137853.0,1,1,0,False,False,False,True,True,1.53
534,27,161344.13,0.0,2,9,0,False,False,True,False,False,0.0
696,42,121061.89,162318.61,1,7,0,True,False,True,False,False,1.34
535,50,69531.22,140292.58,3,1,1,False,True,False,False,False,2.02
600,34,3756.23,0.0,2,0,0,False,False,True,True,True,0.0
807,34,114448.13,0.0,1,1,0,False,False,False,False,False,0.0
714,52,144045.08,0.0,1,2,1,False,False,False,True,True,0.0
590,24,58781.11,126431.54,1,7,0,False,False,True,False,False,2.15
614,41,179227.52,123475.04,1,3,0,False,False,False,True,True,0.69
766,45,127332.33,97652.96,1,6,0,True,False,False,False,False,0.77
557,42,86642.38,0.0,2,4,0,False,True,True,True,True,0.0
788,49,184178.29,137455.99,1,4,1,True,False,False,False,False,0.75
648,38,9551.49,0.0,2,2,0,False,False,False,True,True,0.0
726,33,56053.06,99046.31,2,7,0,True,False,False,True,True,1.77
773,33,1118.31,0.0,2,9,0,False,False,True,True,True,0.0
583,27,195732.04,105907.42,2,4,0,True,False,True,True,True,0.54
565,52,175070.94,97720.35,2,5,1,True,False,True,False,False,0.56
705,25,112331.19,0.0,2,9,0,False,False,True,True,True,0.0
685,43,43956.83,97392.18,2,4,0,False,True,True,False,False,2.22
741,29,115994.52,0.0,2,8,0,False,False,True,True,True,0.0
658,28,166682.57,152812.58,1,9,0,True,False,False,False,False,0.92
575,27,99843.98,139301.68,1,3,0,False,False,True,False,False,1.4
844,41,141175.18,76319.64,1,10,1,False,False,False,True,True,0.54
559,67,175910.95,125919.35,1,9,1,False,True,True,False,False,0.72
725,37,176984.34,124348.38,2,6,0,False,False,True,True,True,0.7
450,29,43480.63,117199.8,1,7,0,False,False,True,True,True,2.7
738,57,155047.11,148384.64,1,9,1,True,False,False,False,False,0.96
642,19,176137.2,113905.48,1,3,0,True,False,False,True,True,0.65
618,32,154843.4,133476.09,1,5,0,False,True,True,True,True,0.86
590,47,8214.46,117879.32,1,0,0,False,False,True,True,True,14.35
735,50,147075.69,0.0,2,2,0,False,False,True,True,True,0.0
550,34,116495.55,122359.5,1,8,0,False,False,True,False,False,1.05
729,28,31165.06,0.0,2,0,1,False,True,False,True,True,0.0
743,59,192127.22,108585.35,1,5,1,True,False,True,True,True,0.57
555,31,137491.23,145875.74,1,8,0,False,False,True,False,False,1.06
667,36,186841.71,121542.57,2,3,0,False,True,False,True,True,0.65
790,41,86776.38,109508.68,1,7,0,False,True,False,False,False,1.26
727,34,72073.72,146407.11,1,2,0,True,False,True,True,True,2.03
744,39,10662.58,0.0,1,6,0,False,False,False,False,False,0.0
629,35,91001.02,112330.83,1,8,0,True,False,True,True,True,1.23
619,35,20555.21,90413.12,1,4,0,False,False,False,True,True,4.4
634,34,123164.97,105302.66,1,8,0,False,False,True,True,True,0.85
608,35,143463.28,0.0,2,6,0,False,True,False,True,True,0.0
507,35,92131.54,0.0,2,1,0,False,False,False,False,False,0.0
536,35,77178.42,121520.36,1,4,0,True,False,False,False,False,1.57
730,43,193650.16,103960.38,1,1,0,False,True,False,True,True,0.54
583,39,52861.89,102945.01,1,8,0,True,False,True,False,False,1.95
644,24,35896.75,92760.55,1,8,0,False,False,False,False,False,2.58
790,37,149418.41,0.0,2,8,0,False,True,True,True,True,0.0
807,40,46253.65,134590.21,1,1,0,True,False,False,True,True,2.91
581,37,86609.37,104255.03,1,10,0,False,False,False,False,False,1.2
627,55,91943.94,0.0,1,6,1,False,True,False,False,False,0.0
850,41,128892.36,0.0,2,3,0,False,False,True,False,False,0.0
754,35,44830.71,0.0,2,4,0,False,False,False,False,False,0.0
551,50,84508.44,121399.98,1,1,1,True,False,True,True,True,1.44
637,35,84760.7,147127.81,2,8,0,True,False,True,True,True,1.74
699,31,147661.47,125927.51,2,8,0,False,True,True,False,False,0.85
542,25,82393.08,0.0,2,7,0,False,False,False,True,True,0.0
640,48,135995.58,111599.32,1,1,0,True,False,True,True,True,0.82
553,27,159800.16,0.0,2,3,0,False,False,False,False,False,0.0
741,38,14379.01,0.0,2,9,0,False,False,True,False,False,0.0
598,35,74322.85,114212.6,1,8,0,False,False,True,True,True,1.54
660,42,189016.24,0.0,3,5,1,False,True,False,True,True,0.0
618,41,136435.75,115251.64,1,4,0,False,True,True,False,False,0.84
647,43,78488.39,0.0,2,9,0,False,False,True,True,True,0.0
491,68,113695.99,107571.61,1,3,0,False,False,False,True,True,0.95
652,32,54628.11,0.0,2,2,0,False,False,False,False,False,0.0
650,45,150835.21,152367.21,3,9,1,True,False,False,False,False,1.01
413,39,158891.79,130969.77,2,1,0,True,False,True,True,True,0.82
416,25,160523.33,97738.97,2,0,0,True,False,False,True,True,0.61
629,34,180595.02,0.0,2,8,0,False,True,True,True,True,0.0
678,40,16618.76,113794.22,1,4,0,False,True,False,False,False,6.85
527,28,79919.97,128396.33,2,6,0,False,True,True,False,False,1.61
743,48,186489.14,118207.69,2,5,1,False,True,False,False,False,0.63
683,73,51999.5,124730.26,1,9,0,True,False,True,True,True,2.4
536,41,121299.14,0.0,1,9,0,False,False,False,False,False,0.0
663,52,144593.3,136298.65,1,0,1,False,True,True,False,False,0.94
646,38,178752.73,0.0,2,2,0,False,False,False,False,False,0.0
707,35,94148.3,0.0,3,2,0,False,False,True,True,True,0.0
602,34,77414.45,0.0,2,5,0,False,False,True,True,True,0.0
635,47,63236.97,125724.95,2,2,0,False,False,False,False,False,1.99
597,67,108645.85,0.0,2,2,0,False,False,True,True,True,0.0
503,38,95153.24,0.0,2,1,0,False,False,True,True,True,0.0
524,64,136079.64,0.0,1,5,1,False,True,False,False,False,0.0
700,46,98273.01,95872.86,1,5,1,False,False,True,False,False,0.98
692,33,113505.93,0.0,1,9,1,False,False,True,False,False,0.0
562,37,52525.15,0.0,1,2,1,False,False,True,True,True,0.0
679,37,194617.98,74260.03,1,7,0,False,False,True,False,False,0.38
603,35,152541.89,123407.69,1,1,1,True,False,True,False,False,0.81
720,33,142903.44,123783.91,2,3,0,False,True,True,True,True,0.87
